GAL,ra,dec,radvel,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,index
755r,164.52792829426713,7.188941142627841,5000.0,0.1058,nan,2.892552377377874,5.808770618770863,10.343012067382277,78.0226531390251,77.80914167722145,13.056217940022384,15.28065901163952,6.012492500005129,7.173433037068503,0.4883084530195662,-1.7209250068769868,-0.35027212778739525,-0.08278320746653064,0.3346419036388397,2.7668289981421914,0.10567754631834743,0.005129542560275167,0.0,0.0,0.0955732816010213,0.12927044072215552,0.22816287419578918,0.3205507778474416,5.672361147086839,1.0089438086222413,319.1605940649252,320.41518176254095,0.4148571765635926,2.5809285180162487,0.0,0.0,0.27,0.34629548650952463,1.7810221,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,841.0,34.2,24.6,0.0,3.0,0.03645,0.0035500000230968,10.3,0.0,3.0,50.0,4.3,10.3,36.5,0.0,0.0,0.0,0.0,755
