GAL,ra,dec,radvel,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,index
233r,228.16020761767464,0.960467385071539,5000.0,0.0261,nan,11.850431786945553,23.363340630575916,41.208862422018676,114.31472154774104,112.13218686955408,52.86038545641262,70.50575357452641,23.742253458455913,33.62333982775918,0.48787438611448714,-1.3513663948984265,-0.6085248770686791,-0.031844286637539077,0.12115595489740372,2.706282255781898,0.10469833221394256,0.05608459399992065,0.026424442609413706,0.5367174836981794,0.19994586690853025,0.08332212633170673,0.22756671506185014,0.03492656758263874,29.55695607750591,0.387121440851305,319.78471459041566,322.02594762114506,0.6881907404030146,2.4201550725339223,0.0,0.0,0.27,0.34629548650952463,1.6949116,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,3336.0,30.9,107.8,0.0,3.0,0.0197,0.002899999963119626,6.8,0.0,3.0,50.0,4.0,6.8,13.4,0.0,0.0,0.0,0.0,233
