GAL,ra,dec,radvel,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,index
199r,173.91175586317496,1.3575405408452186,5000.0,0.0178,nan,6.214342587237921,12.148007828022868,20.992114609621996,406.2603140212922,406.62293158166926,26.52186057969428,28.678694094310554,12.831242411366667,13.744903583519763,0.4843277018591397,-1.707695133150112,-0.37914514852423054,-0.08488519866731728,0.36311784386634827,2.643304986132127,0.12276116887298512,0.018531381148978208,0.0010793308148947653,0.0,0.05648096446844446,0.2205989214983873,0.34326880684569083,0.26994112811536036,12.615080089211967,0.8184087757105225,318.6807413929882,319.6999312964608,0.203471570415162,0.4006811772523134,0.0,0.0,0.27,0.34629548650952463,1.6789562,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,4063.0,30.4,133.8,0.0,3.0,0.03653,0.0033100000582635403,11.0,0.0,3.0,50.0,4.5,11.0,39.9,0.0,0.0,0.0,0.0,199
