GAL,ra,dec,radvel,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,index
405r,2.620731353747025,-0.7699660734354467,5000.0,0.0386,nan,5.501479401527604,12.11406709115134,28.631744073231726,175.38057111825788,173.19609904961277,39.66545966445374,49.644576874188076,12.320181646512026,23.56797965876144,0.6332354380587696,-1.8100332867338276,0.42886848609745165,0.04830845682217988,0.24863076210021973,3.58184156101368,0.10717527399654468,0.11620832836459669,0.26352530541012215,0.12035758624506326,0.10446418399224504,0.1402259569343873,0.28075650910940864,0.19222416329903838,21.894775991090487,0.6296220845720537,320.7569750161085,320.50876752231824,0.7960758103455,0.4071992841535509,0.0,0.0,0.27,0.34629548650952463,1.2154859,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,2569.0,15.9,161.4,0.0,3.0,0.02631,0.002300000051036477,11.4,0.0,3.0,50.0,4.5,11.4,42.4,0.0,0.0,0.0,0.0,405
