GAL,ra,dec,radvel,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,index
109r,188.01702565222365,2.958682637774176,5000.0,0.0294,nan,10.470047010893534,22.14935501911608,37.57222033984027,102.143577576276,101.02540062196097,48.245282399504646,52.5628167954204,28.14344966074459,32.247053669033335,0.46665967171691985,-1.803356827921807,-0.4003083432514343,-0.11567352408138054,0.10696724057197571,2.774591144412086,-0.11689147325230446,-0.10710688468242217,0.03666361136571952,0.0803325353124518,0.024836125236562912,-0.5425366017914218,1.9983403228347845,0.02215535020462242,22.045911534857513,0.6348391481058719,318.48226283813597,321.1820904001355,0.23945518446616865,0.8128809181828847,1.0,0.0,0.27,0.34629548650952463,1.0939392,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,6466.0,12.9,501.5,0.0,3.0,0.00867,0.0010499999625608325,8.2,0.0,3.0,50.0,4.7,8.2,18.5,0.0,0.0,0.0,0.0,109
